Region,Province,Area_display,Year,Price,Households,UnitsPer1k,GRDP_Const2018,Consumption_Const2018,PTI,EmploymentRate_2024_2025_avg,Flood_Index_0to1,StormSurge_Index_0to1,Landslide_Index_0to1,Price_proxy,Households_proxy,Units_proxy,GRDP_proxy,Consumption_proxy,PTI_proxy,Hazard_proxy,AvgIncome_per_HH,Nearest_Fault_Name,Fault_Distance_km,Hazard_source,Flood_Level,StormSurge_Level,Landslide_Level,Fault_Proximity_Level,Flood_Tooltip,StormSurge_Tooltip,Landslide_Tooltip,Fault_Tooltip,Flood_Tooltip_ASCII,StormSurge_Tooltip_ASCII,Landslide_Tooltip_ASCII,Fault_Tooltip_ASCII,Flood_Level_tips,Flood_Level_Num,Landslide_Level_tips,Landslide_Level_Num,StormSurge_Level_tips,StormSurge_Level_Num,Flood_Level_Simple,StormSurge_Level_Simple,Landslide_Level_Simple,Fault_Proximity_Index,Fault_Proximity_Level_Simple,AvgIncome_per_HH_city,AvgIncome_per_HH_prov,AvgIncome_per_HH_ncr,name_key,prov_key,Area_slug,City,Flood_Level_tips_ascii,StormSurge_Level_tips_ascii,Landslide_Level_tips_ascii
Region III,Nueva Ecija,Palayan,2024,3880100.548240364,131609.61497386594,610934.8815100556,462181640.25071406,30243.398790217503,12.816302558809978,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,302747.26508958446,Unnamed Fault,0.0,City,Low,Low,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Fault proximity — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Fault proximity Level: Low (index 0.03),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,Low,302747.26508958446,302747.26508958446,528100.9087916539,palayan,nueva ecija,palayan,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Palayan,2025,3945982.691454042,134741.43389470712,622242.1961616863,476890075.6281065,30314.429047606125,12.588750558493762,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,313453.0844120703,Unnamed Fault,0.0,City,Low,Low,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Fault proximity — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Fault proximity Level: Low (index 0.03),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,Low,313453.0844120703,313453.0844120703,549739.3761964802,palayan,nueva ecija,palayan,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Palayan,2026,4011074.343180965,137947.15393922344,633756.5459152603,491598511.0054993,30385.62612809229,12.359300126486708,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,324538.9546439605,Unnamed Fault,0.0,City,Low,Low,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Fault proximity — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Fault proximity Level: Low (index 0.03),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,Low,324538.9546439605,324538.9546439605,572264.4606546622,palayan,nueva ecija,palayan,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Palayan,2027,4075414.379218891,141228.5040963234,645481.6800818386,506306946.38288575,30456.990423479987,12.128544599157038,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,336018.41885481804,Unnamed Fault,0.0,City,Low,Low,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Fault proximity — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Fault proximity Level: Low (index 0.03),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,Low,336018.41885481804,336018.41885481804,595712.4905153749,palayan,nueva ecija,palayan,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Palayan,2028,4139038.837234794,144587.2534563011,657421.4151123303,521015381.76027846,30528.52232649356,11.897020263672696,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,347905.50452984124,Unnamed Fault,0.0,City,Low,Low,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Fault proximity — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Fault proximity Level: Low (index 0.03),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,Low,347905.50452984124,347905.50452984124,620121.2826497357,palayan,nueva ecija,palayan,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Palayan,2029,4201981.197096017,148025.21213274778,669579.6357860594,535723817.1376709,30600.222230779666,11.665211662050128,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,360214.74096060515,Unnamed Fault,0.0,City,Low,Low,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Fault proximity — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Fault proximity Level: Low (index 0.03),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,Low,360214.74096060515,360214.74096060515,645530.2034417075,palayan,nueva ecija,palayan,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Parañaque,2024,23859242.76031225,193536.1558885037,178944.793230783,380720786.2901936,236601.1090121588,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,590978.3599602542,Valley Fault System,1.2,City,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km — Level: High (index 0.83),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km Level: High (index 0.83),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.96,High,590978.3599602542,545677.0365171637,528100.9087916539,paranaque,metro manila,para-aque,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Parañaque,2025,24179657.69926553,194271.2577826863,179473.43323891604,387742364.9473362,238598.1624837792,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,615193.1752845026,Valley Fault System,1.2,City,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km — Level: High (index 0.83),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km Level: High (index 0.83),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.96,High,615193.1752845026,568035.6702018811,549739.3761964802,paranaque,metro manila,para-aque,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Parañaque,2026,24500357.406838182,195009.1517897551,180003.63495920142,394763943.6044789,240612.07226932416,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,640400.1712382142,Valley Fault System,1.2,City,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km — Level: High (index 0.83),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km Level: High (index 0.83),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.96,High,640400.1712382142,591310.4291159748,572264.4606546622,paranaque,metro manila,para-aque,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Parañaque,2027,24821383.32384282,195749.8485148992,180535.40300526065,401785522.2616234,242642.9806460661,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,666640.0015446792,Valley Fault System,1.2,City,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km — Level: High (index 0.83),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km Level: High (index 0.83),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.96,High,666640.0015446792,615538.8506800202,595712.4905153749,paranaque,metro manila,para-aque,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Parañaque,2028,25142775.32681592,196493.3586035884,181068.7420043446,408807100.918766,244691.0310921803,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,693954.985677506,Valley Fault System,1.2,City,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km — Level: High (index 0.83),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km Level: High (index 0.83),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.96,High,693954.985677506,640760.0103771647,620121.2826497357,paranaque,metro manila,para-aque,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Parañaque,2029,25464571.82696697,197239.69274172743,181603.6565973742,415828679.5759087,246756.3682968842,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,722389.1771133015,Valley Fault System,1.2,City,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km — Level: High (index 0.83),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 1.2 at 1.2 km Level: High (index 0.83),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.96,High,722389.1771133015,667014.5847739162,645530.2034417075,paranaque,metro manila,para-aque,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Pasay City,2024,23859242.76031225,135557.94244135442,120340.0956059084,380720786.2901936,236601.1090121588,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,427902.77688889095,Valley Fault System,3.7,Province-inherited,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Medium (index 0.43),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Medium (index 0.43),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.8766666666666667,Medium,427902.77688889095,545677.0365171637,528100.9087916539,pasay,metro manila,pasay-city,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Pasay City,2025,24179657.69926553,136072.8276306497,120695.60519057565,387742364.9473362,238598.1624837792,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,445435.7145074435,Valley Fault System,3.7,Province-inherited,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Medium (index 0.43),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Medium (index 0.43),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.8766666666666667,Medium,445435.7145074435,568035.6702018811,549739.3761964802,pasay,metro manila,pasay-city,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Pasay City,2026,24500357.406838182,136589.66849110206,121052.16502424049,394763943.6044789,240612.07226932416,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,463687.0487294709,Valley Fault System,3.7,Province-inherited,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Medium (index 0.43),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Medium (index 0.43),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.8766666666666667,Medium,463687.0487294709,591310.4291159748,572264.4606546622,pasay,metro manila,pasay-city,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Pasay City,2027,24821383.32384282,137108.47245087186,121409.77820955626,401785522.2616234,242642.9806460661,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,482686.2152200761,Valley Fault System,3.7,Province-inherited,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Medium (index 0.43),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Medium (index 0.43),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.8766666666666667,Medium,482686.2152200761,615538.8506800202,595712.4905153749,pasay,metro manila,pasay-city,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Pasay City,2028,25142775.32681592,137629.24696633327,121768.44785834198,408807100.918766,244691.0310921803,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,502463.8557446776,Valley Fault System,3.7,Province-inherited,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Medium (index 0.43),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Medium (index 0.43),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.8766666666666667,Medium,502463.8557446776,640760.0103771647,620121.2826497357,pasay,metro manila,pasay-city,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Pasay City,2029,25464571.82696697,138151.9995221821,122128.17709160982,415828679.5759087,246756.3682968842,20.0,94.22317323191902,0.2,0.6,0.2,True,True,True,True,True,True,True,523051.8675879294,Valley Fault System,3.7,Province-inherited,Low,Medium,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km — Level: Medium (index 0.43),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 3.7 at 3.7 km Level: Medium (index 0.43),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Low,Medium,Low,0.8766666666666667,Medium,523051.8675879294,667014.5847739162,645530.2034417075,pasay,metro manila,pasay-city,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Pasig,2024,23859242.76031225,226121.086555972,206278.134920358,380720786.2901936,236601.1090121588,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,578296.4428115446,Valley Fault System,0.0,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km — Level: High (index 1.00),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km Level: High (index 1.00),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,High,578296.4428115446,545677.0365171637,528100.9087916539,pasig,metro manila,pasig,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Pasig,2025,24179657.69926553,226979.9547001635,206887.5232850774,387742364.9473362,238598.1624837792,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,601991.6278032478,Valley Fault System,0.0,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km — Level: High (index 1.00),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km Level: High (index 1.00),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,High,601991.6278032478,568035.6702018811,549739.3761964802,pasig,metro manila,pasig,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
