RDMD_ID,Region,Household Unique Sequential Number,Final Weight Based on Projection (provincial projections),Survey Month,Survey Year,Psu Number,Household Size,C09-Work Indicator,"C11 - Location of Work (Province, Municipality)"
16542,7,4117,1029.3416,12,2023,379,4,1,2226
16543,7,4117,1906.4076,12,2023,379,4,N/A,N/A
16544,7,4117,1657.0706,12,2023,379,4,N/A,N/A
16545,7,4118,1151.2656,12,2023,379,3,1,2226
16546,7,4118,1195.5336,12,2023,379,3,1,2226
16547,7,4118,1906.4076,12,2023,379,3,N/A,N/A
16548,7,4119,396.1578,12,2023,379,2,2,N/A
16549,7,4119,992.848,12,2023,379,2,1,2226
16550,7,4120,815.703,12,2023,379,1,1,2226
16551,7,4121,1209.6342,12,2023,379,2,1,2226
16552,7,4121,1540.2184,12,2023,379,2,2,N/A
16553,7,4122,815.703,12,2023,379,8,1,2226
16554,7,4122,992.848,12,2023,379,8,2,2226
16555,7,4122,1195.5336,12,2023,379,8,1,2230
16556,7,4122,1209.6342,12,2023,379,8,1,2226
16557,7,4122,1029.3416,12,2023,379,8,1,2226
16558,7,4122,1540.2184,12,2023,379,8,1,2226
16559,7,4122,1657.0706,12,2023,379,8,N/A,N/A
16560,7,4122,1657.0706,12,2023,379,8,N/A,N/A
16561,7,4123,904.9919,12,2023,332,3,1,2230
16562,7,4123,2226.32,12,2023,332,3,2,N/A
16563,7,4123,943.8011,12,2023,332,3,2,N/A
16564,7,4124,1406.143,12,2023,332,5,1,2217
16565,7,4124,1137.2011,12,2023,332,5,1,2230
16566,7,4124,943.8011,12,2023,332,5,2,N/A
16567,7,4124,943.8011,12,2023,332,5,2,N/A
16568,7,4124,1414.5707,12,2023,332,5,2,N/A
16569,7,4125,904.9919,12,2023,332,8,1,2217
16570,7,4125,1406.143,12,2023,332,8,1,2230
16571,7,4125,1414.5707,12,2023,332,8,2,N/A
16572,7,4125,943.8011,12,2023,332,8,2,N/A
16573,7,4125,1012.8451,12,2023,332,8,1,2217
16574,7,4125,943.8011,12,2023,332,8,1,2230
16575,7,4125,943.8011,12,2023,332,8,2,N/A
16576,7,4125,1406.143,12,2023,332,8,1,2230
16577,7,4126,999.8095,12,2023,387,5,1,2230
16578,7,4126,971.5583,12,2023,387,5,1,2230
16579,7,4126,1208.5268,12,2023,387,5,1,2230
16580,7,4126,806.3286,12,2023,387,5,1,2230
16581,7,4126,1902.038,12,2023,387,5,2,N/A
16582,7,4127,538.2268,12,2023,387,6,1,2230
16583,7,4127,891.3294,12,2023,387,6,1,2230
16584,7,4127,999.8095,12,2023,387,6,1,2230
16585,7,4127,865.3158,12,2023,387,6,1,2230
16586,7,4127,806.3286,12,2023,387,6,1,2230
16587,7,4127,1902.038,12,2023,387,6,1,2230
16588,7,4128,971.5583,12,2023,387,3,2,N/A
16589,7,4128,1201.3266,12,2023,387,3,1,2230
16590,7,4128,1576.7051,12,2023,387,3,2,N/A
16591,7,4129,891.3294,12,2023,387,5,1,2230
16592,7,4129,798.5496,12,2023,387,5,1,2230
16593,7,4129,806.3286,12,2023,387,5,1,2230
16594,7,4129,1208.5268,12,2023,387,5,1,2230
16595,7,4129,1902.038,12,2023,387,5,N/A,N/A
16596,7,4130,999.8095,12,2023,387,4,1,2230
16597,7,4130,891.3294,12,2023,387,4,1,2230
16598,7,4130,806.3286,12,2023,387,4,2,N/A
16599,7,4130,806.3286,12,2023,387,4,2,N/A
16600,7,4131,999.8095,12,2023,387,3,1,2217
16601,7,4131,806.3286,12,2023,387,3,1,2217
16602,7,4131,1576.7051,12,2023,387,3,2,N/A
16603,7,4132,865.3158,12,2023,387,4,1,2230
16604,7,4132,971.5583,12,2023,387,4,2,N/A
16605,7,4132,1576.7051,12,2023,387,4,2,N/A
16606,7,4132,1576.7051,12,2023,387,4,2,N/A
16607,7,4133,891.3294,12,2023,387,2,1,2230
16608,7,4133,971.5583,12,2023,387,2,1,2217
16609,7,4134,865.3158,12,2023,387,4,1,2230
16610,7,4134,971.5583,12,2023,387,4,2,N/A
16611,7,4134,1902.038,12,2023,387,4,N/A,N/A
16612,7,4134,865.3158,12,2023,387,4,1,2230
16613,7,4135,1201.3266,12,2023,387,5,1,2230
16614,7,4135,773.1723,12,2023,387,5,1,2230
16615,7,4135,806.3286,12,2023,387,5,1,2230
16616,7,4135,798.5496,12,2023,387,5,1,2230
16617,7,4135,806.3286,12,2023,387,5,2,N/A
16618,7,4136,1237.3527,12,2023,387,3,1,2230
16619,7,4136,773.1723,12,2023,387,3,1,2230
16620,7,4136,865.3158,12,2023,387,3,1,2230
16621,7,4137,1201.3266,12,2023,387,6,1,2230
16622,7,4137,971.5583,12,2023,387,6,2,N/A
16623,7,4137,1576.7051,12,2023,387,6,1,2230
16624,7,4137,1902.038,12,2023,387,6,2,N/A
16625,7,4137,1902.038,12,2023,387,6,2,N/A
16626,7,4137,1902.038,12,2023,387,6,2,N/A
16627,7,4138,538.2268,12,2023,387,2,1,2230
16628,7,4138,1576.7051,12,2023,387,2,2,N/A
16629,7,4139,863.1571,12,2023,222,6,1,2230
16630,7,4139,796.5575,12,2023,222,6,1,2230
16631,7,4139,1572.7717,12,2023,222,6,2,N/A
16632,7,4139,1897.293,12,2023,222,6,2,N/A
16633,7,4139,1572.7717,12,2023,222,6,2,N/A
16634,7,4139,1897.293,12,2023,222,6,N/A,N/A
16635,7,4140,997.3153,12,2023,222,5,1,2230
16636,7,4140,969.1346,12,2023,222,5,1,2230
16637,7,4140,804.3171,12,2023,222,5,2,N/A
16638,7,4140,1897.293,12,2023,222,5,2,N/A
16639,7,4140,1897.293,12,2023,222,5,2,N/A
16640,7,4141,536.8841,12,2023,222,3,2,N/A
16641,7,4141,889.1059,12,2023,222,3,1,2230
16642,7,4141,863.1571,12,2023,222,3,1,2217
16643,7,4142,863.1571,12,2023,222,3,1,2217
16644,7,4142,796.5575,12,2023,222,3,1,2217
16645,7,4142,1572.7717,12,2023,222,3,2,N/A
16646,7,4143,997.3153,12,2023,222,4,1,2230
16647,7,4143,796.5575,12,2023,222,4,2,N/A
16648,7,4143,1572.7717,12,2023,222,4,2,N/A
16649,7,4143,1897.293,12,2023,222,4,N/A,N/A
16650,7,4144,796.5575,12,2023,222,3,2,N/A
16651,7,4144,1897.293,12,2023,222,3,2,N/A
16652,7,4144,1897.293,12,2023,222,3,2,N/A
16653,7,4145,1198.3297,12,2023,222,7,1,2217
16654,7,4145,771.2435,12,2023,222,7,N/A,N/A
16655,7,4145,1205.5119,12,2023,222,7,N/A,N/A
16656,7,4145,1205.5119,12,2023,222,7,2,N/A
16657,7,4145,804.3171,12,2023,222,7,2,N/A
16658,7,4145,804.3171,12,2023,222,7,2,N/A
16659,7,4145,1572.7717,12,2023,222,7,2,N/A
16660,7,4146,804.3171,12,2023,222,3,2,N/A
16661,7,4146,804.3171,12,2023,222,3,2,N/A
16662,7,4146,804.3171,12,2023,222,3,2,N/A
16663,7,4147,863.1571,12,2023,222,3,1,2217
16664,7,4147,997.3153,12,2023,222,3,1,2217
16665,7,4147,796.5575,12,2023,222,3,1,2217
16666,7,4148,796.5575,12,2023,222,2,1,2230
16667,7,4148,863.1571,12,2023,222,2,N/A,N/A
16668,7,4149,1234.2659,12,2023,222,1,2,N/A
16669,7,4150,796.5575,12,2023,222,3,1,2230
16670,7,4150,863.1571,12,2023,222,3,1,2217
16671,7,4150,1205.5119,12,2023,222,3,1,2217
16672,7,4151,863.1571,12,2023,222,1,1,2217
16673,7,4152,1234.2659,12,2023,222,5,1,2217
16674,7,4152,771.2435,12,2023,222,5,1,2230
16675,7,4152,863.1571,12,2023,222,5,1,2217
16676,7,4152,796.5575,12,2023,222,5,1,2217
16677,7,4152,1572.7717,12,2023,222,5,N/A,N/A
16678,7,4153,796.5575,12,2023,222,2,2,N/A
16679,7,4153,1205.5119,12,2023,222,2,2,N/A
16680,7,4154,997.3153,12,2023,222,1,1,2217
16681,7,4155,796.5575,12,2023,222,3,1,2217
16682,7,4155,863.1571,12,2023,222,3,N/A,N/A
16683,7,4155,1572.7717,12,2023,222,3,N/A,N/A
16684,7,4156,796.5575,12,2023,222,3,1,2217
16685,7,4156,863.1571,12,2023,222,3,N/A,N/A
16686,7,4156,1572.7717,12,2023,222,3,N/A,N/A
16687,7,4157,997.3153,12,2023,222,1,1,2230
16688,7,4158,804.3171,12,2023,222,3,2,N/A
16689,7,4158,804.3171,12,2023,222,3,2,N/A
16690,7,4158,804.3171,12,2023,222,3,2,N/A
16691,7,4159,863.1571,12,2023,222,2,1,2217
16692,7,4159,796.5575,12,2023,222,2,1,2217
16693,7,4160,1205.5119,12,2023,222,2,2,N/A
16694,7,4160,1205.5119,12,2023,222,2,2,N/A
16695,7,4161,796.5575,12,2023,222,4,1,2230
16696,7,4161,863.1571,12,2023,222,4,N/A,N/A
16697,7,4161,1897.293,12,2023,222,4,2,N/A
16698,7,4161,796.5575,12,2023,222,4,1,2217
16699,7,4162,804.3171,12,2023,222,5,2,N/A
16700,7,4162,804.3171,12,2023,222,5,2,N/A
16701,7,4162,804.3171,12,2023,222,5,2,N/A
16702,7,4162,1205.5119,12,2023,222,5,2,N/A
16703,7,4162,631.266,12,2023,222,5,1,2217
16704,7,4163,863.1571,12,2023,222,4,1,2217
16705,7,4163,796.5575,12,2023,222,4,N/A,N/A
16706,7,4163,1572.7717,12,2023,222,4,2,N/A
16707,7,4163,969.1346,12,2023,222,4,1,2230
16708,7,4164,796.5575,12,2023,222,2,1,2217
16709,7,4164,863.1571,12,2023,222,2,N/A,N/A
16710,7,4165,1205.5119,12,2023,222,3,2,N/A
16711,7,4165,1205.5119,12,2023,222,3,2,N/A
16712,7,4165,1205.5119,12,2023,222,3,2,N/A
16713,7,4166,863.1571,12,2023,222,1,1,2217
16714,7,4167,969.1346,12,2023,222,4,1,2217
16715,7,4167,997.3153,12,2023,222,4,N/A,N/A
16716,7,4167,1897.293,12,2023,222,4,2,N/A
16717,7,4167,771.2435,12,2023,222,4,1,2217
16718,7,4168,631.266,12,2023,222,2,2,N/A
16719,7,4168,536.8841,12,2023,222,2,2,N/A
16720,7,4169,796.5575,12,2023,222,3,1,7603
16721,7,4169,863.1571,12,2023,222,3,1,2217
16722,7,4169,796.5575,12,2023,222,3,1,2217
16723,7,4170,863.1571,12,2023,222,4,1,2217
16724,7,4170,969.1346,12,2023,222,4,1,7602
16725,7,4170,1572.7717,12,2023,222,4,N/A,N/A
16726,7,4170,771.2435,12,2023,222,4,1,2217
16727,7,4171,863.1571,12,2023,222,2,1,2217
16728,7,4171,796.5575,12,2023,222,2,1,2217
16729,7,4172,863.1571,12,2023,222,2,1,2217
16730,7,4172,796.5575,12,2023,222,2,1,2217
16731,7,4173,631.266,12,2023,222,1,2,N/A
16732,7,4174,863.1571,12,2023,222,1,1,2217
16733,7,4175,889.1059,12,2023,222,3,1,2230
16734,7,4175,1234.2659,12,2023,222,3,1,2217
16735,7,4175,863.1571,12,2023,222,3,N/A,N/A
16736,7,4176,863.1571,12,2023,222,2,1,2217
16737,7,4176,863.1571,12,2023,222,2,1,2217
16738,7,4177,863.1571,12,2023,222,1,1,2217
16739,7,4178,796.5575,12,2023,222,3,1,2217
16740,7,4178,863.1571,12,2023,222,3,N/A,N/A
16741,7,4178,796.5575,12,2023,222,3,1,2217
16742,7,4179,796.5575,12,2023,222,2,1,2217
16743,7,4179,796.5575,12,2023,222,2,1,2217
16744,7,4180,796.5575,12,2023,222,4,1,2217
16745,7,4180,863.1571,12,2023,222,4,N/A,N/A
16746,7,4180,796.5575,12,2023,222,4,1,2217
16747,7,4180,796.5575,12,2023,222,4,1,2217
16748,7,4181,796.5575,12,2023,222,3,1,2217
16749,7,4181,796.5575,12,2023,222,3,1,2217
16750,7,4181,796.5575,12,2023,222,3,1,2217
16751,7,4182,997.3153,12,2023,222,2,1,2217
16752,7,4182,796.5575,12,2023,222,2,1,2217
16753,7,4183,997.3153,12,2023,222,5,1,2217
16754,7,4183,969.1346,12,2023,222,5,N/A,N/A
16755,7,4183,1572.7717,12,2023,222,5,2,N/A
16756,7,4183,1205.5119,12,2023,222,5,2,N/A
16757,7,4183,889.1059,12,2023,222,5,1,2217
16758,7,4184,804.3171,12,2023,222,2,2,N/A
16759,7,4184,804.3171,12,2023,222,2,2,N/A
16760,7,4185,889.1059,12,2023,222,2,2,N/A
16761,7,4185,863.1571,12,2023,222,2,N/A,N/A
16762,7,4186,1143.2297,12,2023,167,3,1,2230
16763,7,4186,924.5731,12,2023,167,3,1,2230
16764,7,4186,1150.0816,12,2023,167,3,1,2230
16765,7,4187,1143.2297,12,2023,167,1,1,2230
16766,7,4188,767.3341,12,2023,167,3,2,2230
16767,7,4188,1150.0816,12,2023,167,3,1,2230
16768,7,4188,1500.4546,12,2023,167,3,N/A,N/A
16769,7,4189,767.3341,12,2023,167,4,1,2230
16770,7,4189,759.9312,12,2023,167,4,2,N/A
16771,7,4189,1500.4546,12,2023,167,4,2,N/A
16772,7,4189,1500.4546,12,2023,167,4,2,N/A
16773,7,4190,827.0409,12,2023,277,5,2,N/A
16774,7,4190,1069.4683,12,2023,277,5,N/A,N/A
16775,7,4190,1292.7274,12,2023,277,5,2,N/A
16776,7,4190,862.5073,12,2023,277,5,2,N/A
16777,7,4190,2034.557,12,2023,277,5,2,N/A
16778,7,4191,575.7262,12,2023,277,5,2,N/A
16779,7,4191,676.9364,12,2023,277,5,2,N/A
16780,7,4191,1285.0256,12,2023,277,5,1,2230
16781,7,4191,1039.2488,12,2023,277,5,1,2230
16782,7,4191,1039.2488,12,2023,277,5,1,2226
16783,7,4192,676.9364,12,2023,277,8,2,N/A
16784,7,4192,575.7262,12,2023,277,8,2,N/A
16785,7,4192,1039.2488,12,2023,277,8,1,2230
16786,7,4192,1292.7274,12,2023,277,8,2,N/A
16787,7,4192,862.5073,12,2023,277,8,2,N/A
16788,7,4192,862.5073,12,2023,277,8,2,N/A
16789,7,4192,1686.5575,12,2023,277,8,2,N/A
16790,7,4192,2034.557,12,2023,277,8,N/A,N/A
16791,7,4193,1069.4683,12,2023,277,4,1,2217
16792,7,4193,854.1862,12,2023,277,4,1,2230
16793,7,4193,1686.5575,12,2023,277,4,2,N/A
16794,7,4193,2034.557,12,2023,277,4,2,N/A
16795,7,4194,1069.4683,12,2023,277,3,1,2230
16796,7,4194,827.0409,12,2023,277,3,1,2230
16797,7,4194,1292.7274,12,2023,277,3,2,N/A
16798,7,4195,827.0409,12,2023,277,1,1,2230
16799,7,4196,1069.4683,12,2023,277,3,1,2230
16800,7,4196,925.6042,12,2023,277,3,1,2230
16801,7,4196,854.1862,12,2023,277,3,1,2226
16802,7,4197,862.5073,12,2023,277,1,1,2230
16803,7,4198,953.4303,12,2023,277,4,1,2230
16804,7,4198,1039.2488,12,2023,277,4,1,2230
16805,7,4198,854.1862,12,2023,277,4,1,2230
16806,7,4198,862.5073,12,2023,277,4,1,2230
16807,7,4199,1323.5617,12,2023,277,7,2,N/A
16808,7,4199,676.9364,12,2023,277,7,2,N/A
16809,7,4199,925.6042,12,2023,277,7,1,2230
16810,7,4199,854.1862,12,2023,277,7,1,2217
16811,7,4199,925.6042,12,2023,277,7,1,2217
16812,7,4199,862.5073,12,2023,277,7,1,2230
16813,7,4199,1686.5575,12,2023,277,7,N/A,N/A
16814,7,4200,529.4034,12,2023,112,7,2,N/A
16815,7,4200,622.4703,12,2023,112,7,1,2230
16816,7,4200,983.4191,12,2023,112,7,1,2230
16817,7,4200,785.4586,12,2023,112,7,1,2230
16818,7,4200,1550.8574,12,2023,112,7,2,N/A
16819,7,4200,1870.857,12,2023,112,7,N/A,N/A
16820,7,4200,851.1303,12,2023,112,7,2,N/A
16821,7,4201,983.4191,12,2023,112,9,1,2230
16822,7,4201,955.6311,12,2023,112,9,1,2222
16823,7,4201,793.1101,12,2023,112,9,2,N/A
16824,7,4201,793.1101,12,2023,112,9,2,N/A
16825,7,4201,1550.8574,12,2023,112,9,2,N/A
16826,7,4201,1550.8574,12,2023,112,9,2,N/A
16827,7,4201,1188.7148,12,2023,112,9,1,2217
16828,7,4201,851.1303,12,2023,112,9,2,N/A
16829,7,4201,785.4586,12,2023,112,9,1,2230
16830,7,4202,983.4191,12,2023,112,4,1,2217
16831,7,4202,955.6311,12,2023,112,4,1,2230
16832,7,4202,793.1101,12,2023,112,4,2,N/A
16833,7,4202,955.6311,12,2023,112,4,1,2230
16834,7,4203,851.1303,12,2023,112,4,1,2217
16835,7,4203,785.4586,12,2023,112,4,1,2217
16836,7,4203,1550.8574,12,2023,112,4,N/A,N/A
16837,7,4203,785.4586,12,2023,112,4,1,2230
16838,7,4204,983.4191,12,2023,112,8,1,2226
16839,7,4204,955.6311,12,2023,112,8,1,2217
16840,7,4204,1550.8574,12,2023,112,8,2,N/A
16841,7,4204,1870.857,12,2023,112,8,2,N/A
16842,7,4204,622.4703,12,2023,112,8,2,N/A
16843,7,4204,1188.7148,12,2023,112,8,1,2230
16844,7,4204,851.1303,12,2023,112,8,1,2217
16845,7,4204,1870.857,12,2023,112,8,2,2230
16846,7,4205,1181.6327,12,2023,112,4,1,2217
16847,7,4205,760.4974,12,2023,112,4,1,2221
16848,7,4205,785.4586,12,2023,112,4,1,2221
16849,7,4205,760.4974,12,2023,112,4,1,2230
16850,7,4206,773.6332,12,2023,2,6,1,2230
16851,7,4206,1202.0428,12,2023,2,6,N/A,N/A
16852,7,4206,865.8316,12,2023,2,6,2,N/A
16853,7,4206,1209.2472,12,2023,2,6,2,N/A
16854,7,4206,1209.2472,12,2023,2,6,1,2217
16855,7,4206,1903.1718,12,2023,2,6,2,N/A
16856,7,4207,538.5477,12,2023,2,6,2,N/A
16857,7,4207,633.222,12,2023,2,6,2,N/A
16858,7,4207,1000.4055,12,2023,2,6,1,2230
16859,7,4207,1577.645,12,2023,2,6,2,N/A
16860,7,4207,1209.2472,12,2023,2,6,2,N/A
16861,7,4207,773.6332,12,2023,2,6,1,2230
16862,7,4208,538.5477,12,2023,2,6,1,2217
16863,7,4208,891.8608,12,2023,2,6,2,N/A
16864,7,4208,1000.4055,12,2023,2,6,1,2217
16865,7,4208,972.1375,12,2023,2,6,1,2217
16866,7,4208,1577.645,12,2023,2,6,2,N/A
16867,7,4208,806.8093,12,2023,2,6,2,N/A
16868,7,4209,773.6332,12,2023,2,9,2,N/A
16869,7,4209,1209.2472,12,2023,2,9,2,N/A
16870,7,4209,1577.645,12,2023,2,9,2,N/A
16871,7,4209,806.8093,12,2023,2,9,1,2217
16872,7,4209,1209.2472,12,2023,2,9,1,2217
16873,7,4209,1903.1718,12,2023,2,9,N/A,N/A
16874,7,4209,806.8093,12,2023,2,9,1,2214
16875,7,4209,1209.2472,12,2023,2,9,1,2217
16876,7,4209,1903.1718,12,2023,2,9,N/A,N/A
16877,7,4210,1238.0903,12,2023,2,4,1,2230
16878,7,4210,773.6332,12,2023,2,4,N/A,N/A
16879,7,4210,1209.2472,12,2023,2,4,2,N/A
16880,7,4210,1903.1718,12,2023,2,4,2,N/A
16881,7,4211,806.8093,12,2023,2,2,1,2230
16882,7,4211,1209.2472,12,2023,2,2,1,2230
16883,7,4212,1238.0903,12,2023,2,1,2,N/A
16884,7,4213,865.8316,12,2023,2,4,1,2230
16885,7,4213,799.0256,12,2023,2,4,2,N/A
16886,7,4213,1577.645,12,2023,2,4,2,N/A
16887,7,4213,1577.645,12,2023,2,4,2,N/A
16888,7,4214,1238.0903,12,2023,2,4,1,2230
16889,7,4214,891.8608,12,2023,2,4,1,2230
16890,7,4214,799.0256,12,2023,2,4,1,2230
16891,7,4214,1209.2472,12,2023,2,4,1,2217
16892,7,4215,773.6332,12,2023,2,6,1,2230
16893,7,4215,1000.4055,12,2023,2,6,1,2230
16894,7,4215,806.8093,12,2023,2,6,1,2230
16895,7,4215,1577.645,12,2023,2,6,2,N/A
16896,7,4215,633.222,12,2023,2,6,2,N/A
16897,7,4215,773.6332,12,2023,2,6,2,N/A
16898,7,4216,1006.3656,12,2023,57,4,1,2230
16899,7,4216,977.9292,12,2023,57,4,1,2230
16900,7,4216,1914.5104,12,2023,57,4,2,N/A
16901,7,4216,1587.0441,12,2023,57,4,2,N/A
16902,7,4217,778.2423,12,2023,57,1,2,N/A
16903,7,4218,1209.2042,12,2023,57,6,1,2217
16904,7,4218,778.2423,12,2023,57,6,1,2217
16905,7,4218,870.99,12,2023,57,6,N/A,N/A
16906,7,4218,811.616,12,2023,57,6,1,2217
16907,7,4218,1216.4515,12,2023,57,6,2,N/A
16908,7,4218,1587.0441,12,2023,57,6,2,N/A
16909,7,4219,1209.2042,12,2023,57,6,1,2230
16910,7,4219,778.2423,12,2023,57,6,2,N/A
16911,7,4219,1216.4515,12,2023,57,6,2,N/A
16912,7,4219,811.616,12,2023,57,6,1,2230
16913,7,4219,811.616,12,2023,57,6,2,N/A
16914,7,4219,1914.5104,12,2023,57,6,2,N/A
16915,7,4220,870.99,12,2023,57,3,1,2217
16916,7,4220,1216.4515,12,2023,57,3,2,N/A
16917,7,4220,1587.0441,12,2023,57,3,N/A,N/A
16918,7,4221,1006.3656,12,2023,57,5,1,2217
16919,7,4221,977.9292,12,2023,57,5,2,N/A
16920,7,4221,1914.5104,12,2023,57,5,2,N/A
16921,7,4221,1587.0441,12,2023,57,5,2,N/A
16922,7,4221,1914.5104,12,2023,57,5,N/A,N/A
16923,7,4222,636.9946,12,2023,57,5,2,2230
16924,7,4222,870.99,12,2023,57,5,2,2230
16925,7,4222,803.786,12,2023,57,5,2,N/A
16926,7,4222,1587.0441,12,2023,57,5,2,N/A
16927,7,4222,1914.5104,12,2023,57,5,N/A,N/A
16928,7,4223,977.9292,12,2023,57,2,1,2230
16929,7,4223,1587.0441,12,2023,57,2,2,N/A
16930,7,4224,1006.3656,12,2023,57,7,1,2230
16931,7,4224,803.786,12,2023,57,7,1,2226
16932,7,4224,811.616,12,2023,57,7,2,N/A
16933,7,4224,1587.0441,12,2023,57,7,2,N/A
16934,7,4224,897.1742,12,2023,57,7,1,2230
16935,7,4224,811.616,12,2023,57,7,1,2230
16936,7,4224,811.616,12,2023,57,7,1,2230
16937,8,4225,1257.9944,12,2023,22,5,1,2604
16938,8,4225,945.5082,12,2023,22,5,1,2620
16939,8,4225,1557.4623,12,2023,22,5,2,N/A
16940,8,4225,1557.4623,12,2023,22,5,2,N/A
16941,8,4225,1557.4623,12,2023,22,5,N/A,N/A
16942,8,4226,1201.2844,12,2023,22,5,1,2604
16943,8,4226,1237.3377,12,2023,22,5,1,2604
16944,8,4226,1237.3377,12,2023,22,5,1,2604
16945,8,4226,2073.7568,12,2023,22,5,1,2604
16946,8,4226,1025.4692,12,2023,22,5,1,2604
16947,8,4227,1257.9944,12,2023,22,3,1,2604
16948,8,4227,945.5082,12,2023,22,3,1,2604
16949,8,4227,1621.7426,12,2023,22,3,N/A,N/A
16950,8,4228,1192.083,12,2023,22,4,2,N/A
16951,8,4228,1201.2844,12,2023,22,4,2,N/A
16952,8,4228,1237.3377,12,2023,22,4,1,2604
16953,8,4228,1621.7426,12,2023,22,4,2,N/A
16954,8,4229,1025.4692,12,2023,22,3,1,2604
16955,8,4229,945.5082,12,2023,22,3,2,N/A
16956,8,4229,1557.4623,12,2023,22,3,2,N/A
16957,8,4230,1102.4524,12,2023,22,7,2,N/A
16958,8,4230,1237.3377,12,2023,22,7,N/A,N/A
16959,8,4230,2073.7568,12,2023,22,7,1,2604
16960,8,4230,1237.3377,12,2023,22,7,1,2604
16961,8,4230,1557.4623,12,2023,22,7,2,N/A
16962,8,4230,1557.4623,12,2023,22,7,2,N/A
16963,8,4230,1621.7426,12,2023,22,7,N/A,N/A
16964,8,4231,827.9356,12,2023,22,6,1,3708
16965,8,4231,1201.2844,12,2023,22,6,2,N/A
16966,8,4231,2173.2745,12,2023,22,6,1,2604
16967,8,4231,1237.3377,12,2023,22,6,1,3708
16968,8,4231,2173.2745,12,2023,22,6,1,3747
16969,8,4231,961.4445,12,2023,22,6,2,N/A
16970,8,4232,827.9356,12,2023,22,4,1,2604
16971,8,4232,1102.4524,12,2023,22,4,1,2604
16972,8,4232,1237.3377,12,2023,22,4,1,2604
16973,8,4232,1175.1678,12,2023,22,4,2,N/A
16974,8,4233,1257.9944,12,2023,22,3,2,N/A
16975,8,4233,1237.3377,12,2023,22,3,1,2604
16976,8,4233,1621.7426,12,2023,22,3,2,N/A
16977,8,4234,1257.9944,12,2023,22,5,1,2604
16978,8,4234,945.5082,12,2023,22,5,2,N/A
16979,8,4234,1621.7426,12,2023,22,5,2,N/A
16980,8,4234,1621.7426,12,2023,22,5,2,N/A
16981,8,4234,1192.083,12,2023,22,5,2,N/A
16982,8,4235,1192.083,12,2023,22,5,2,N/A
16983,8,4235,2173.2745,12,2023,22,5,1,2604
16984,8,4235,1237.3377,12,2023,22,5,1,2604
16985,8,4235,1621.7426,12,2023,22,5,2,N/A
16986,8,4235,1557.4623,12,2023,22,5,2,N/A
16987,8,4236,1025.4692,12,2023,22,7,1,2604
16988,8,4236,945.5082,12,2023,22,7,2,N/A
16989,8,4236,2073.7568,12,2023,22,7,2,N/A
16990,8,4236,1557.4623,12,2023,22,7,2,N/A
16991,8,4236,1621.7426,12,2023,22,7,2,N/A
16992,8,4236,1621.7426,12,2023,22,7,2,N/A
16993,8,4236,1557.4623,12,2023,22,7,2,N/A
16994,8,4237,1025.4692,12,2023,22,3,1,2615
16995,8,4237,945.5082,12,2023,22,3,2,N/A
16996,8,4237,1175.1678,12,2023,22,3,2,N/A
16997,8,4238,1102.4524,12,2023,22,6,1,2604
16998,8,4238,1237.3377,12,2023,22,6,2,N/A
16999,8,4238,1237.3377,12,2023,22,6,1,2604
17000,8,4238,1557.4623,12,2023,22,6,N/A,N/A
17001,8,4238,1175.1678,12,2023,22,6,1,2604
17002,8,4238,1621.7426,12,2023,22,6,N/A,N/A
17003,8,4239,961.4445,12,2023,22,3,2,N/A
17004,8,4239,1237.3377,12,2023,22,3,1,2604
17005,8,4239,2073.7568,12,2023,22,3,2,N/A
17006,8,4240,827.9356,12,2023,22,7,1,2604
17007,8,4240,961.4445,12,2023,22,7,1,2604
17008,8,4240,2073.7568,12,2023,22,7,2,N/A
17009,8,4240,2173.2745,12,2023,22,7,1,2604
17010,8,4240,1237.3377,12,2023,22,7,1,2604
17011,8,4240,1557.4623,12,2023,22,7,2,N/A
17012,8,4240,1621.7426,12,2023,22,7,N/A,N/A
17013,8,4241,1257.9944,12,2023,22,4,1,2604
17014,8,4241,945.5082,12,2023,22,4,1,2609
17015,8,4241,1621.7426,12,2023,22,4,2,N/A
17016,8,4241,1621.7426,12,2023,22,4,2,N/A
17017,8,4242,1025.4692,12,2023,22,3,1,2604
17018,8,4242,1237.3377,12,2023,22,3,1,2604
17019,8,4242,1621.7426,12,2023,22,3,2,N/A
17020,8,4243,1025.4692,12,2023,22,2,1,2604
17021,8,4243,945.5082,12,2023,22,2,2,N/A
17022,8,4244,1269.366,12,2023,358,4,1,2607
17023,8,4244,954.0552,12,2023,358,4,1,2607
17024,8,4244,1636.4024,12,2023,358,4,2,N/A
17025,8,4244,1636.4024,12,2023,358,4,2,N/A
17026,8,4245,1212.1434,12,2023,358,2,2,N/A
17027,8,4245,1636.4024,12,2023,358,2,2,N/A
17028,8,4246,1269.366,12,2023,358,4,1,2622
17029,8,4246,954.0552,12,2023,358,4,1,2607
17030,8,4246,1636.4024,12,2023,358,4,2,N/A
17031,8,4246,1269.366,12,2023,358,4,1,2607
17032,8,4247,2192.9199,12,2023,358,4,1,2607
17033,8,4247,1248.5226,12,2023,358,4,2,N/A
17034,8,4247,1636.4024,12,2023,358,4,2,N/A
17035,8,4247,1571.541,12,2023,358,4,2,N/A
17036,8,4248,835.4198,12,2023,358,3,1,2607
